Order ID,Order Date,Customer ID,Product,Category,Sub-Category,Region,City,Quantity,Sales,Profit,Discount
ORD00444,2024-12-02,CUST8941,Binder,Office Supplies,Binder,West,Ahmedabad,7,19218.5,2714.83,5
ORD00445,2024-08-11,CUST6445,Phone,Technology,Phone,North,Chandigarh,8,27289.6,9197.12,20
ORD00446,2023-07-16,CUST5972,Pen,Office Supplies,Pen,South,Hyderabad,10,4249.0,447.69,30
ORD00447,2023-03-01,CUST8565,Monitor,Technology,Monitor,West,Mumbai,8,21508.0,7097.84,5
ORD00448,2023-10-12,CUST3653,Laptop,Technology,Laptop,East,Kolkata,3,5643.0,1521.5,0
ORD00449,2024-06-08,CUST6154,Table,Furniture,Table,East,Patna,6,21126.0,4305.24,0
ORD00450,2024-09-10,CUST9778,Stapler,Office Supplies,Stapler,North,Lucknow,9,10740.6,3437.96,10
ORD00451,2023-04-12,CUST5198,Printer,Technology,Printer,North,Chandigarh,10,24192.0,2091.0,30
ORD00452,2024-10-10,CUST6936,Chair,Furniture,Chair,South,Hyderabad,8,27686.4,5518.69,30
ORD00453,2024-11-13,CUST4821,Printer,Technology,Printer,East,Kolkata,4,8817.2,1121.89,30
ORD00454,2024-12-01,CUST1667,Monitor,Technology,Monitor,West,Mumbai,10,25570.0,4137.96,0
ORD00455,2024-04-06,CUST5377,Phone,Technology,Phone,South,Bangalore,10,35046.0,4990.71,10
ORD00456,2024-01-17,CUST9122,Chair,Furniture,Chair,North,Delhi,9,3435.75,585.28,25
ORD00457,2024-05-12,CUST1840,Keyboard,Technology,Keyboard,East,Kolkata,7,20337.1,3774.88,15
ORD00458,2024-10-20,CUST9412,Monitor,Technology,Monitor,North,Lucknow,7,28759.5,6440.78,10
ORD00459,2024-04-15,CUST8242,Phone,Technology,Phone,North,Delhi,9,6055.2,1960.02,20
ORD00460,2024-08-10,CUST9586,Notebook,Office Supplies,Notebook,West,Pune,4,12241.6,1821.04,30
ORD00461,2024-10-09,CUST5016,Keyboard,Technology,Keyboard,West,Ahmedabad,8,15600.0,5125.83,25
ORD00462,2024-09-16,CUST3947,Chair,Furniture,Chair,West,Pune,4,2002.6,477.6,5
ORD00463,2024-02-22,CUST4886,Keyboard,Technology,Keyboard,North,Chandigarh,3,12061.5,1746.0,15
ORD00464,2024-12-27,CUST2191,Sofa,Furniture,Sofa,North,Delhi,6,20708.1,6723.68,5
ORD00465,2023-05-05,CUST4823,Laptop,Technology,Laptop,North,Chandigarh,5,19364.0,3477.92,20
ORD00466,2023-04-03,CUST1626,Monitor,Technology,Monitor,North,Lucknow,2,2917.8,511.01,10
ORD00467,2023-08-12,CUST9743,Stapler,Office Supplies,Stapler,East,Bhubaneswar,2,912.0,102.69,0
ORD00468,2023-04-02,CUST6531,Chair,Furniture,Chair,South,Chennai,1,420.0,46.91,30
ORD00469,2024-05-01,CUST6091,Printer,Technology,Printer,East,Kolkata,8,18558.0,2033.41,25
ORD00470,2024-06-22,CUST2180,Printer,Technology,Printer,West,Pune,6,22611.9,3394.46,5
ORD00471,2024-09-24,CUST7692,Stapler,Office Supplies,Stapler,West,Ahmedabad,6,22195.2,2540.03,20
ORD00472,2023-05-16,CUST7246,Phone,Technology,Phone,West,Pune,10,17865.0,1289.46,10
ORD00473,2023-08-07,CUST7337,Notebook,Office Supplies,Notebook,West,Ahmedabad,7,2135.0,417.28,0
ORD00474,2023-01-06,CUST7933,Monitor,Technology,Monitor,North,Chandigarh,1,1633.7,89.02,15
ORD00475,2024-01-18,CUST1118,Paper,Office Supplies,Paper,East,Patna,5,7497.0,1992.3,30
ORD00476,2023-06-04,CUST8742,Table,Furniture,Table,North,Chandigarh,7,5712.0,1188.92,15
ORD00477,2023-05-09,CUST5826,Phone,Technology,Phone,East,Bhubaneswar,1,2108.25,512.96,25
ORD00478,2023-12-22,CUST5403,Phone,Technology,Phone,East,Bhubaneswar,7,24757.6,3938.83,20
ORD00479,2024-06-18,CUST2196,Keyboard,Technology,Keyboard,South,Bangalore,3,8185.2,409.36,5
ORD00480,2024-02-02,CUST5302,Monitor,Technology,Monitor,East,Bhubaneswar,5,6124.25,1797.22,15
ORD00481,2023-09-22,CUST2843,Desk,Furniture,Desk,East,Patna,4,7722.4,1662.91,30
ORD00482,2023-04-10,CUST7878,Binder,Office Supplies,Binder,West,Mumbai,10,7352.5,1915.27,15
ORD00483,2024-11-21,CUST8899,Table,Furniture,Table,North,Delhi,1,2206.0,257.89,0
ORD00484,2023-09-30,CUST8939,Pen,Office Supplies,Pen,West,Mumbai,5,10973.5,1227.85,15
ORD00485,2024-07-08,CUST8354,Stapler,Office Supplies,Stapler,West,Pune,3,12285.0,2797.12,10
ORD00486,2023-11-25,CUST9703,Printer,Technology,Printer,South,Bangalore,4,14489.6,2988.38,20
ORD00487,2023-11-04,CUST3715,Notebook,Office Supplies,Notebook,South,Chennai,2,6270.0,1451.0,25
ORD00488,2024-01-18,CUST1611,Keyboard,Technology,Keyboard,East,Patna,7,16303.0,1804.62,0
ORD00489,2024-05-12,CUST8159,Table,Furniture,Table,North,Chandigarh,10,17613.0,4009.44,10
ORD00490,2024-06-30,CUST2010,Sofa,Furniture,Sofa,South,Bangalore,10,29430.0,6829.74,10
ORD00491,2024-04-11,CUST2938,Pen,Office Supplies,Pen,East,Bhubaneswar,8,29214.0,5131.52,25
ORD00492,2023-05-01,CUST2468,Table,Furniture,Table,East,Kolkata,6,19516.8,2331.62,20
ORD00493,2023-05-27,CUST1030,Monitor,Technology,Monitor,North,Lucknow,3,8481.0,2485.9,0
ORD00494,2024-08-10,CUST4907,Pen,Office Supplies,Pen,South,Chennai,7,14131.25,2132.66,5
ORD00495,2023-12-24,CUST4437,Desk,Furniture,Desk,North,Chandigarh,6,20370.0,5546.83,30
ORD00496,2023-01-01,CUST5164,Notebook,Office Supplies,Notebook,North,Lucknow,7,21716.8,6552.91,20
ORD00497,2023-08-18,CUST9251,Chair,Furniture,Chair,West,Ahmedabad,9,35397.0,11376.63,0
ORD00498,2023-12-16,CUST6255,Sofa,Furniture,Sofa,South,Hyderabad,7,23618.0,6441.6,30
ORD00499,2023-09-08,CUST7882,Chair,Furniture,Chair,West,Mumbai,2,8064.0,1170.87,10
ORD00500,2023-02-13,CUST5291,Printer,Technology,Printer,East,Kolkata,8,21996.8,5199.8,30
ORD00501,2023-04-03,CUST6947,Notebook,Office Supplies,Notebook,West,Ahmedabad,9,28849.5,6915.22,25
ORD00502,2023-01-30,CUST3217,Bookcase,Furniture,Bookcase,East,Patna,7,12398.4,3035.09,10
ORD00503,2023-02-02,CUST6492,Phone,Technology,Phone,East,Bhubaneswar,5,7443.0,1917.02,10
ORD00504,2024-02-17,CUST8801,Table,Furniture,Table,North,Delhi,9,2817.0,253.46,0
ORD00505,2023-03-28,CUST1644,Paper,Office Supplies,Paper,West,Ahmedabad,6,9316.8,732.69,20
ORD00506,2024-05-10,CUST1850,Bookcase,Furniture,Bookcase,South,Bangalore,4,16416.0,4767.01,10
ORD00507,2024-06-06,CUST9696,Paper,Office Supplies,Paper,South,Bangalore,10,8570.0,480.94,0
ORD00508,2024-04-16,CUST1726,Keyboard,Technology,Keyboard,North,Chandigarh,4,752.0,229.28,20
ORD00509,2024-11-24,CUST1057,Phone,Technology,Phone,West,Ahmedabad,8,12894.0,1090.9,25
ORD00510,2024-03-08,CUST4327,Table,Furniture,Table,West,Ahmedabad,10,34830.0,9452.45,0
ORD00511,2024-10-14,CUST1601,Printer,Technology,Printer,North,Delhi,9,5737.05,1942.14,5
ORD00512,2024-02-12,CUST5191,Laptop,Technology,Laptop,West,Mumbai,10,30404.5,7541.15,15
ORD00513,2023-04-23,CUST2960,Paper,Office Supplies,Paper,North,Delhi,5,18962.0,5978.07,5
ORD00514,2023-08-01,CUST4811,Printer,Technology,Printer,South,Bangalore,9,24675.3,3332.26,5
ORD00515,2024-06-27,CUST3413,Sofa,Furniture,Sofa,North,Lucknow,9,42690.15,8363.25,5
ORD00516,2024-02-09,CUST8459,Chair,Furniture,Chair,East,Patna,5,8666.25,1166.28,25
ORD00517,2024-02-28,CUST9477,Pen,Office Supplies,Pen,West,Pune,7,13661.2,1461.97,15
ORD00518,2024-07-28,CUST9231,Notebook,Office Supplies,Notebook,South,Bangalore,2,2699.2,371.98,30
ORD00519,2024-07-24,CUST5811,Sofa,Furniture,Sofa,North,Lucknow,6,17470.5,2083.58,5
ORD00520,2023-02-27,CUST3572,Pen,Office Supplies,Pen,South,Chennai,2,5167.5,1147.75,25
ORD00521,2024-03-20,CUST6156,Stapler,Office Supplies,Stapler,West,Pune,10,21888.0,1133.29,10
ORD00522,2023-06-06,CUST3855,Paper,Office Supplies,Paper,West,Pune,5,4142.0,984.81,5
ORD00523,2023-04-27,CUST2660,Monitor,Technology,Monitor,South,Chennai,1,2126.6,473.59,30
ORD00524,2024-01-29,CUST6345,Binder,Office Supplies,Binder,East,Patna,5,10967.75,3602.6,5
ORD00525,2023-05-18,CUST8458,Bookcase,Furniture,Bookcase,South,Chennai,3,7193.25,718.41,25
ORD00526,2024-09-06,CUST1584,Notebook,Office Supplies,Notebook,North,Delhi,7,27748.0,3358.93,0
ORD00527,2023-07-18,CUST7511,Laptop,Technology,Laptop,East,Bhubaneswar,1,2898.0,691.82,10
ORD00528,2024-06-19,CUST2648,Stapler,Office Supplies,Stapler,South,Chennai,2,7330.5,1959.41,25
ORD00529,2023-08-03,CUST6134,Table,Furniture,Table,West,Pune,8,20171.2,6080.52,30
ORD00530,2024-11-02,CUST9381,Bookcase,Furniture,Bookcase,North,Chandigarh,9,17136.0,1021.28,20
ORD00531,2023-12-06,CUST1141,Paper,Office Supplies,Paper,South,Bangalore,1,3432.1,1015.54,30
ORD00532,2023-02-15,CUST5156,Sofa,Furniture,Sofa,South,Hyderabad,5,19116.0,3644.39,10
ORD00533,2023-11-25,CUST5739,Sofa,Furniture,Sofa,East,Bhubaneswar,2,2451.0,730.14,25
ORD00534,2024-05-18,CUST3614,Pen,Office Supplies,Pen,East,Patna,1,144.4,42.94,5
ORD00535,2024-02-14,CUST8435,Chair,Furniture,Chair,South,Bangalore,10,12456.0,3626.97,20
ORD00536,2024-09-05,CUST6896,Bookcase,Furniture,Bookcase,North,Lucknow,7,4289.6,922.18,20
ORD00537,2023-08-25,CUST9547,Binder,Office Supplies,Binder,North,Lucknow,10,20752.0,7199.08,20
ORD00538,2023-10-27,CUST9756,Sofa,Furniture,Sofa,East,Kolkata,7,22211.7,7257.38,30
ORD00539,2023-08-09,CUST3672,Chair,Furniture,Chair,East,Bhubaneswar,2,7848.0,1627.33,20
ORD00540,2023-06-09,CUST1192,Sofa,Furniture,Sofa,West,Mumbai,2,4973.4,696.85,10
ORD00541,2023-08-18,CUST9779,Keyboard,Technology,Keyboard,North,Delhi,1,3453.1,824.19,30
ORD00542,2023-06-05,CUST1128,Binder,Office Supplies,Binder,West,Ahmedabad,6,15660.0,4426.3,25
ORD00543,2024-12-02,CUST1377,Bookcase,Furniture,Bookcase,North,Lucknow,4,2056.0,249.61,0
ORD00544,2023-01-13,CUST3733,Phone,Technology,Phone,East,Kolkata,4,5513.6,1405.86,20
ORD00545,2024-06-16,CUST1912,Printer,Technology,Printer,East,Kolkata,1,831.75,286.33,25
ORD00546,2024-01-15,CUST8669,Notebook,Office Supplies,Notebook,North,Chandigarh,5,2109.0,232.71,5
ORD00547,2023-01-13,CUST6444,Phone,Technology,Phone,West,Ahmedabad,9,13104.0,3742.85,0
ORD00548,2023-07-16,CUST9656,Binder,Office Supplies,Binder,North,Chandigarh,6,3267.0,381.56,25
ORD00549,2024-10-30,CUST6297,Notebook,Office Supplies,Notebook,East,Bhubaneswar,4,11481.0,3258.12,25
ORD00550,2024-01-05,CUST5379,Keyboard,Technology,Keyboard,South,Chennai,9,27590.4,6452.94,20
ORD00551,2024-11-27,CUST8810,Phone,Technology,Phone,South,Bangalore,10,22667.0,5658.24,5
ORD00552,2023-12-29,CUST2652,Desk,Furniture,Desk,West,Mumbai,4,7113.6,2049.48,5
ORD00553,2024-05-01,CUST5765,Monitor,Technology,Monitor,East,Kolkata,5,5474.0,527.85,30
ORD00554,2024-12-16,CUST8087,Phone,Technology,Phone,West,Ahmedabad,1,3691.2,1225.96,20
ORD00555,2024-11-02,CUST3284,Pen,Office Supplies,Pen,South,Chennai,10,15817.5,2795.98,25
ORD00556,2023-11-21,CUST9254,Printer,Technology,Printer,North,Delhi,9,4932.9,552.7,30
ORD00557,2023-03-27,CUST7268,Printer,Technology,Printer,West,Mumbai,9,19950.3,6555.64,10
ORD00558,2024-06-19,CUST2496,Sofa,Furniture,Sofa,East,Kolkata,6,26362.8,7811.6,10
ORD00559,2023-10-09,CUST2793,Keyboard,Technology,Keyboard,South,Chennai,5,14301.0,3006.96,10
ORD00560,2024-04-15,CUST2728,Keyboard,Technology,Keyboard,East,Kolkata,2,1000.8,195.78,10
ORD00561,2024-06-09,CUST2237,Paper,Office Supplies,Paper,West,Ahmedabad,8,15904.8,4559.92,10
ORD00562,2024-11-23,CUST6122,Bookcase,Furniture,Bookcase,South,Chennai,3,2063.25,302.14,25
ORD00563,2023-08-30,CUST5858,Laptop,Technology,Laptop,South,Hyderabad,5,8245.0,2371.47,15
ORD00564,2023-03-24,CUST5175,Paper,Office Supplies,Paper,East,Patna,4,10980.0,1703.86,0
ORD00565,2024-04-02,CUST1068,Notebook,Office Supplies,Notebook,East,Kolkata,9,12146.4,1626.03,30
ORD00566,2023-02-25,CUST6074,Sofa,Furniture,Sofa,East,Bhubaneswar,9,9639.0,2424.71,30
ORD00567,2024-05-23,CUST8494,Printer,Technology,Printer,West,Ahmedabad,1,4224.0,301.41,0
ORD00568,2023-03-03,CUST8205,Keyboard,Technology,Keyboard,East,Kolkata,3,6925.8,576.42,30
ORD00569,2024-02-20,CUST2519,Sofa,Furniture,Sofa,South,Bangalore,9,13081.5,1010.35,25
ORD00570,2024-05-19,CUST7245,Table,Furniture,Table,North,Delhi,2,7417.6,1405.24,20
ORD00571,2023-01-04,CUST4036,Desk,Furniture,Desk,North,Chandigarh,2,6213.2,504.61,30
ORD00572,2023-06-30,CUST1204,Pen,Office Supplies,Pen,South,Bangalore,9,25839.0,5059.62,0
ORD00573,2024-03-11,CUST1624,Table,Furniture,Table,South,Chennai,10,14126.5,3638.94,5
ORD00574,2023-02-12,CUST6980,Monitor,Technology,Monitor,West,Ahmedabad,6,5661.6,638.16,30
ORD00575,2023-02-15,CUST9785,Sofa,Furniture,Sofa,South,Chennai,9,9558.0,932.42,10
ORD00576,2024-11-02,CUST6683,Phone,Technology,Phone,East,Kolkata,8,19704.0,2139.34,0
ORD00577,2024-08-30,CUST7519,Binder,Office Supplies,Binder,East,Patna,8,26472.0,7131.77,0
ORD00578,2023-09-20,CUST4620,Keyboard,Technology,Keyboard,East,Kolkata,1,1802.0,616.91,15
ORD00579,2023-12-02,CUST3529,Table,Furniture,Table,South,Chennai,8,17664.0,3888.94,20
ORD00580,2024-01-01,CUST7047,Phone,Technology,Phone,South,Chennai,7,26066.25,5020.97,25
ORD00581,2023-04-11,CUST1607,Paper,Office Supplies,Paper,North,Lucknow,3,2419.2,349.47,20
ORD00582,2023-01-28,CUST3232,Chair,Furniture,Chair,North,Delhi,9,28327.95,7754.6,15
ORD00583,2024-09-25,CUST3170,Table,Furniture,Table,West,Mumbai,9,7667.1,2353.97,30
ORD00584,2023-07-27,CUST6223,Sofa,Furniture,Sofa,East,Patna,10,19624.0,1114.37,20
ORD00585,2024-04-16,CUST6457,Stapler,Office Supplies,Stapler,East,Kolkata,5,522.0,150.08,10
ORD00586,2023-12-05,CUST8767,Printer,Technology,Printer,East,Patna,5,7871.5,2294.23,30
ORD00587,2023-02-22,CUST4349,Keyboard,Technology,Keyboard,North,Lucknow,7,16978.5,4086.38,10
ORD00588,2023-08-12,CUST2330,Phone,Technology,Phone,East,Bhubaneswar,2,7104.0,2287.66,25
ORD00589,2024-01-14,CUST3603,Notebook,Office Supplies,Notebook,East,Bhubaneswar,7,3007.2,545.68,20
ORD00590,2023-01-09,CUST5875,Chair,Furniture,Chair,West,Ahmedabad,4,10239.6,837.74,30
ORD00591,2023-04-22,CUST9240,Pen,Office Supplies,Pen,South,Chennai,5,19893.0,5178.01,5
ORD00592,2024-11-26,CUST2548,Table,Furniture,Table,South,Bangalore,10,18522.0,1204.45,10
ORD00593,2023-01-02,CUST7836,Notebook,Office Supplies,Notebook,South,Chennai,1,252.0,37.92,30
ORD00594,2024-06-18,CUST6873,Stapler,Office Supplies,Stapler,East,Bhubaneswar,9,29950.65,5453.66,5
ORD00595,2023-12-16,CUST9304,Pen,Office Supplies,Pen,North,Lucknow,3,645.0,40.55,0
ORD00596,2024-11-25,CUST6198,Binder,Office Supplies,Binder,North,Chandigarh,3,5788.5,1463.58,15
ORD00597,2023-08-30,CUST6015,Chair,Furniture,Chair,South,Chennai,7,13060.25,2731.59,15
ORD00598,2023-04-19,CUST5016,Phone,Technology,Phone,West,Ahmedabad,5,5442.5,407.88,30
ORD00599,2024-10-04,CUST6492,Chair,Furniture,Chair,East,Bhubaneswar,5,22272.75,4065.16,5
ORD00600,2023-03-14,CUST1197,Table,Furniture,Table,West,Pune,3,3606.0,1145.66,0
ORD00601,2023-01-22,CUST4468,Bookcase,Furniture,Bookcase,North,Lucknow,6,24536.1,6269.77,15
ORD00602,2024-05-06,CUST6995,Desk,Furniture,Desk,East,Bhubaneswar,5,10766.25,1711.85,25
ORD00603,2024-06-18,CUST6137,Desk,Furniture,Desk,East,Kolkata,9,24417.0,1347.14,0
ORD00604,2024-10-09,CUST3357,Chair,Furniture,Chair,South,Bangalore,6,13110.0,916.44,5
ORD00605,2023-10-22,CUST6161,Phone,Technology,Phone,East,Patna,6,22480.8,4649.13,15
ORD00606,2024-10-23,CUST5126,Phone,Technology,Phone,East,Patna,5,15508.5,4690.28,30
ORD00607,2023-07-26,CUST1218,Phone,Technology,Phone,East,Kolkata,6,14721.6,1268.02,20
ORD00608,2023-09-02,CUST6325,Stapler,Office Supplies,Stapler,North,Delhi,1,1885.3,604.35,15
ORD00609,2024-09-24,CUST6165,Monitor,Technology,Monitor,South,Bangalore,9,41508.0,9668.93,0
ORD00610,2024-07-05,CUST7494,Pen,Office Supplies,Pen,East,Patna,7,19414.85,5294.47,15
ORD00611,2024-11-26,CUST9783,Binder,Office Supplies,Binder,East,Bhubaneswar,10,16048.0,4973.69,20
ORD00612,2024-03-28,CUST1694,Monitor,Technology,Monitor,West,Mumbai,7,1554.0,520.86,0
ORD00613,2023-06-12,CUST4356,Phone,Technology,Phone,West,Ahmedabad,8,9817.6,2657.0,20
ORD00614,2023-02-12,CUST3779,Printer,Technology,Printer,North,Delhi,4,9907.2,3407.01,10
ORD00615,2024-02-28,CUST2670,Notebook,Office Supplies,Notebook,South,Chennai,3,600.75,165.02,25
ORD00616,2024-12-07,CUST2688,Paper,Office Supplies,Paper,South,Hyderabad,5,18175.0,2573.29,0
ORD00617,2023-03-07,CUST4189,Binder,Office Supplies,Binder,South,Hyderabad,4,4766.8,1091.1,15
ORD00618,2024-12-31,CUST1931,Phone,Technology,Phone,North,Chandigarh,3,5411.1,1697.58,15
ORD00619,2023-05-25,CUST4885,Desk,Furniture,Desk,West,Pune,3,5703.0,579.48,0
ORD00620,2024-05-25,CUST6886,Sofa,Furniture,Sofa,South,Hyderabad,4,17557.2,2997.67,10
ORD00621,2023-12-26,CUST7262,Chair,Furniture,Chair,West,Pune,9,25956.0,7914.97,20
ORD00622,2024-06-18,CUST5764,Paper,Office Supplies,Paper,East,Bhubaneswar,9,22768.2,3498.85,30
ORD00623,2023-01-18,CUST4616,Monitor,Technology,Monitor,East,Bhubaneswar,10,18580.0,3925.81,0
ORD00624,2023-04-29,CUST6628,Pen,Office Supplies,Pen,North,Delhi,1,2240.0,548.64,30
ORD00625,2024-01-15,CUST9923,Chair,Furniture,Chair,West,Pune,4,7173.6,2026.49,30
ORD00626,2024-01-07,CUST6270,Binder,Office Supplies,Binder,North,Chandigarh,3,11633.1,2113.09,15
ORD00627,2024-10-09,CUST1583,Notebook,Office Supplies,Notebook,South,Hyderabad,6,2675.4,524.13,30
ORD00628,2023-09-17,CUST5979,Stapler,Office Supplies,Stapler,North,Lucknow,3,7851.45,2186.26,15
ORD00629,2023-11-04,CUST2976,Monitor,Technology,Monitor,South,Hyderabad,2,6022.8,313.46,10
ORD00630,2024-02-03,CUST4467,Desk,Furniture,Desk,West,Mumbai,6,10050.6,1511.98,30
ORD00631,2024-03-22,CUST5133,Pen,Office Supplies,Pen,East,Kolkata,6,5934.6,385.68,30
ORD00632,2024-04-29,CUST9139,Stapler,Office Supplies,Stapler,South,Chennai,2,3136.5,186.59,15
ORD00633,2024-11-24,CUST5176,Stapler,Office Supplies,Stapler,West,Mumbai,10,27504.0,9593.66,10
ORD00634,2024-01-15,CUST8816,Bookcase,Furniture,Bookcase,South,Bangalore,3,1577.1,270.78,30
ORD00635,2023-06-22,CUST9964,Sofa,Furniture,Sofa,North,Delhi,9,17647.2,3899.28,5
ORD00636,2024-10-26,CUST9234,Chair,Furniture,Chair,West,Pune,1,1603.7,496.6,30
ORD00637,2023-08-13,CUST6778,Sofa,Furniture,Sofa,North,Delhi,6,18885.3,1203.93,15
ORD00638,2023-03-02,CUST2715,Desk,Furniture,Desk,South,Bangalore,7,12222.0,3351.46,0
ORD00639,2024-11-17,CUST3108,Stapler,Office Supplies,Stapler,South,Hyderabad,10,2352.0,170.43,20
ORD00640,2023-10-15,CUST2441,Phone,Technology,Phone,East,Bhubaneswar,6,23403.6,3874.79,10
ORD00641,2024-08-20,CUST2007,Keyboard,Technology,Keyboard,West,Ahmedabad,2,8654.5,958.0,5
ORD00642,2024-08-24,CUST4121,Laptop,Technology,Laptop,North,Lucknow,10,16440.0,2395.79,25
ORD00643,2023-07-31,CUST3026,Pen,Office Supplies,Pen,West,Pune,2,6253.2,1519.58,10
ORD00644,2024-08-31,CUST4394,Table,Furniture,Table,South,Hyderabad,5,4680.0,1163.73,25
ORD00645,2023-07-18,CUST1937,Laptop,Technology,Laptop,West,Ahmedabad,4,7712.0,1212.24,20
ORD00646,2024-11-11,CUST9572,Monitor,Technology,Monitor,South,Bangalore,8,20694.0,4658.72,25
ORD00647,2023-08-07,CUST4776,Printer,Technology,Printer,East,Bhubaneswar,7,4029.9,1203.69,5
ORD00648,2024-05-15,CUST6408,Chair,Furniture,Chair,South,Chennai,6,13467.6,1696.39,10
ORD00649,2024-06-26,CUST4627,Pen,Office Supplies,Pen,North,Lucknow,1,1452.0,505.86,25
ORD00650,2023-05-31,CUST3585,Stapler,Office Supplies,Stapler,South,Chennai,2,2038.3,617.69,15
ORD00651,2024-09-30,CUST6784,Sofa,Furniture,Sofa,South,Chennai,4,19056.0,2769.54,0
ORD00652,2024-05-07,CUST6633,Printer,Technology,Printer,East,Bhubaneswar,1,2034.0,446.41,10
ORD00653,2023-03-16,CUST3277,Chair,Furniture,Chair,West,Pune,1,3470.4,569.79,20
ORD00654,2024-08-10,CUST3575,Phone,Technology,Phone,South,Bangalore,3,12719.55,2608.14,5
ORD00655,2023-05-23,CUST4522,Phone,Technology,Phone,West,Pune,6,5565.0,666.91,30
ORD00656,2024-09-10,CUST8350,Notebook,Office Supplies,Notebook,North,Delhi,10,31338.0,5474.18,10
ORD00657,2024-10-21,CUST8449,Notebook,Office Supplies,Notebook,East,Kolkata,9,12324.15,2059.98,15
ORD00658,2023-05-28,CUST8175,Printer,Technology,Printer,West,Pune,5,15452.5,5146.97,30
ORD00659,2023-06-06,CUST3027,Paper,Office Supplies,Paper,South,Bangalore,4,3461.8,682.68,5
ORD00660,2023-03-12,CUST4997,Chair,Furniture,Chair,South,Bangalore,3,2328.9,250.24,30
ORD00661,2024-11-11,CUST4920,Sofa,Furniture,Sofa,West,Ahmedabad,2,1156.4,315.34,30
ORD00662,2023-04-29,CUST5481,Pen,Office Supplies,Pen,East,Kolkata,4,13341.0,4649.43,25
ORD00663,2024-02-22,CUST1632,Phone,Technology,Phone,East,Bhubaneswar,5,8235.0,701.18,10
ORD00664,2023-10-25,CUST4627,Desk,Furniture,Desk,South,Bangalore,3,8689.5,1123.29,25
ORD00665,2024-10-13,CUST4531,Bookcase,Furniture,Bookcase,West,Ahmedabad,7,20962.2,4501.04,30
